header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,error
Gashouderplein (Bouwnr. 124),6827 AX Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-41304085-gashouderplein-bouwnr-124/?navigateSource=resultlist,20220129_154357,"€ 415,000 vrij op naam","€ 2,842    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2020,Living area146 m²,146 m²,102 m²,497 m³,5 rooms (4 bedrooms),2 stories and a attic,A        What does this mean?,102 m²,Full ownership,Back garden,"49 m² (9 meter deep and 5,4 meter broad)",no
