header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Midscheeps 135,1034 TM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42695959-midscheeps-135/?navigateSource=resultlist,20220130_234415,"€ 350,000 kosten koper","€ 3,431    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 125 per month,"January 28, 2022",Available,Available in consultation,€ 125.00 per month,Upstairs apartment (apartment),Resale property,1977,Flat roof covered with asphalt roofing,Living area102 m²Exterior space attached to the building6 m²External storage space2 m²,102 m²,6 m²,2 m²,335 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,C            1.52What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  30-06-2052),Paid until 30-06-2052,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,No insulation,Public parking,Yes,Yes,Yes (€ 125.00 per month),Yes,Yes,Yes,no
