header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Buchterweg 8,6123 BH Holtum        ,https://www.funda.nl/en/koop/holtum/huis-88059014-buchterweg-8/?navigateSource=resultlist,20220129_094519,"€ 298,000 kosten koper","€ 2,811    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 298,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, double house",Resale property,1966,Gable roof covered with roof tiles,Living area106 m²Other space inside the building37 m²,106 m²,37 m²,306 m²,500 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,"2 stories, a/an loft and a basement",Sliding door,D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and partial floor heating,CH boiler,"HR (gas-fired combination boiler from 2020, in ownership)",306 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,Attached brick garage,1 car,"Electrical door, electricity and running water",Public parking,no
