header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Shed / storage,Type of parking facilities,error
Het Hof (Bouwnr. 1),2992 AM Barendrecht        ,https://www.funda.nl/en/koop/barendrecht/huis-42670977-het-hof-bouwnr-1/?navigateSource=resultlist,20220128_092532,"€ 789,000 vrij op naam","€ 4,197    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 789,000) is calculated by dividing the asking price of the home by the living area (188 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under option,Available in consultation,"Single-family home, double house",New property,2022,Hip roof,Living area188 m²,188 m²,390 m²,743 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,A        What does this mean?,Completely insulated,"Geothermal heating, partial floor heating and heat pump",Geothermal heating,In residential district,Back garden and front garden,Attached brick storage,Parking on private property,no
