header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Zegenstraat 13,3082 XM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88992342-zegenstraat-13/?navigateSource=resultlist,20220126_003247,"€ 435,000 kosten koper","€ 3,000    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1926,With carpets and curtains,Gable roof covered with roof tiles,Living area145 m²Other space inside the building8 m²Exterior space attached to the building6 m²,145 m²,8 m²,6 m²,113 m²,612 m³,7 rooms (7 bedrooms),2 bathrooms and 2 separate toilets,Bath and toilet,4 stories,"Skylight, passive ventilation system and TV via cable",B        What does this mean?,"Roof insulation, energy efficient window and floor insulation",CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2021, in ownership)",113 m²,Full ownership,Back garden and front garden,"43 m² (8,5 meter deep and 5 meter broad)",Located at the west,Balcony present,"Paid parking, public parking and resident's parking permits",no
