header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Rijnstraat 10,6665 CL Driel        ,https://www.funda.nl/en/koop/driel/huis-42517018-rijnstraat-10/?navigateSource=resultlist,20220129_090510,"€ 475,000 kosten koper","€ 3,442    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 525,000 kosten koper",2 months,Available,Available in consultation,"Bungalow, detached residential property (semi-bungalow)",Resale property,1974,Gable roof covered with roof tiles,Living area138 m²Other space inside the building25 m²External storage space10 m²,138 m²,25 m²,10 m²,427 m²,552 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet","2 stories, a/an loft and a basement",Flue and TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler, in ownership)",427 m²,Full ownership,"In center, in residential district and rural","Back garden, front garden and side garden","124 m² (9,5 meter deep and 13 meter broad)",Located at the north,Detached wooden storage,Attached brick garage,1 car,Electricity and running water,Parking on private property,no
