header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Carolina MacGillavrylaan,1098 XA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-41397044-carolina-macgillavrylaan/?navigateSource=resultlist,20220130_232114,"€ 19,500 kosten koper",€ 95 per month,6+ months,Available,Available immediately,Parking place,Resale property,1,Municipal long-term lease,no
