header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Van Swindenstraat 393 3,1093 GB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88044724-eerste-van-swindenstraat-393-3/?navigateSource=resultlist,20220131_000449,"€ 375,000 kosten koper","€ 8,152    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 23, 2022",Available,Available in consultation,€ 74.25 per month,Upstairs apartment (apartment),Resale property,Before 1906,Living area46 m²Exterior space attached to the building8 m²,46 m²,8 m²,140 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,Mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2006, in ownership)",Full ownership,Alongside busy road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 74.25 per month),Yes,Yes,Yes,no
