header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Jan Pettersonstraat 126,3077 MN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88941233-jan-pettersonstraat-126/?navigateSource=resultlist,20220126_172259,"€ 359,000 kosten koper","€ 3,095    The asking price per m² (€ 359,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Double ground-floor apartment (apartment),116 m² residential surface area,4 rooms (3 bedrooms),354 m³,A        What does this mean?,Resale property,2002,no
