header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Transvaalstraat 17 -2,1092 HA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42529321-transvaalstraat-17-2/?navigateSource=resultlist,20220130_212907,"€ 275,000 kosten koper","€ 7,432    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (37 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 127 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1913,Flat roof covered with asphalt roofing,Living area37 m²External storage space7 m²,37 m²,7 m²,130 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,TV via cable,G        What does this mean?,CH boiler,CH boiler,"Remeha Avanta 28c CW4 (gas-fired combination boiler from 2020, in ownership)",Full ownership,Alongside a quiet road and in residential district,French balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
