header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zijpenbergerhout 41,3845 JT Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/appartement-42670244-zijpenbergerhout-41/?navigateSource=resultlist,20220129_193253,"€ 275,000 kosten koper","€ 3,873    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 152.75 per month,Apartment with shared street entrance (apartment),Resale property,2010,Combination roof covered with asphalt roofing,Living area71 m²External storage space8 m²,71 m²,8 m²,241 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler and complete floor heating,CH boiler,"HR CV (gas-fired combination boiler from 2020, in ownership)",Full ownership,"Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 152.75 per month),Yes,Yes,Yes,no
