header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bos en Lommerplein 84,1055 EK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88968956-bos-en-lommerplein-84/?navigateSource=resultlist,20220130_202107,"€ 450,000 kosten koper","€ 5,625    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 143.00 per month,Upstairs apartment (apartment),Resale property,2003,Flat roof covered with asphalt roofing,Living area80 m²Exterior space attached to the building9 m²External storage space11 m²,80 m²,9 m²,11 m²,255 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2018, in ownership)",Municipal long-term lease,Paid until 01-11-2052,"Alongside a quiet road, in residential district and unobstructed surrounding view",Storage box,Completely insulated,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 143.00 per month),Yes,Yes,Yes,no
