header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Ligtelijnweg 19,3632 JM Loenen aan de Vecht        ,https://www.funda.nl/en/koop/loenen-aan-de-vecht/bouwgrond-42596803-ligtelijnweg-19/?navigateSource=resultlist,20220129_183022,"€ 495,000 kosten koper",3 months,Available,Available in consultation,Building plot,453 m²,435 m²,Full ownership,"Alongside water, in residential district and unobstructed surrounding view",no
