header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
van der Hoopstraat 20,5224 BL Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42669050-van-der-hoopstraat-20/?navigateSource=resultlist,20220201_113413,"€ 305,000 kosten koper","€ 3,506    The asking price per m² (€ 305,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1965,Gable roof covered with roof tiles,Living area87 m²Other space inside the building8 m²External storage space7 m²,87 m²,8 m²,7 m²,130 m²,338 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,"Optical fibre, rolldown shutters and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"2019, in ownership",130 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"51 m² (8,5 meter deep and 6 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
