header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Johann Keplerstraat 46,1098 HN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88989696-johann-keplerstraat-46/?navigateSource=resultlist,20220130_192759,"€ 675,000 kosten koper","€ 7,759    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 100 per month,2 months,Sold under reservation,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1930,Gable roof covered with roof tiles,Living area87 m²Exterior space attached to the building5 m²,87 m²,5 m²,319 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,TV via cable,E        What does this mean?,Partly double glazed and floor insulation,CH boiler and complete floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",Ownership encumbered with long-term leaset,€ 609 per year with option to purchase,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"5 m² (2,5 meter deep and 2 meter broad)",Located at the south,Resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
