header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Utrechtsestraat 9,2587 RB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42568000-utrechtsestraat-9/?navigateSource=resultlist,20220129_104239,"€ 399,500 kosten koper","€ 4,250    The asking price per m² (€ 399,500) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under offer,Available in consultation,€ 231.51 per month,Maisonnette (apartment),Resale property,1997,Living area94 m²Other space inside the building9 m²Exterior space attached to the building6 m²External storage space11 m²,94 m²,9 m²,6 m²,11 m²,331 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,1st floor,Mechanical ventilation,C        What does this mean?,Double glazing,CH boiler,CH boiler,Combination boiler from 2016,Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Balcony present,Built-in,Underground parking and parking place,Paid parking and public parking,Yes,Yes,Yes (€ 231.51 per month),Yes,Yes,Yes,no
