header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,error
Westeinde 15,4041 WC Kesteren        ,https://www.funda.nl/en/koop/kesteren/huis-88034463-westeinde-15/?navigateSource=resultlist,20220129_182046,"€ 450,000 kosten koper","€ 3,947    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1996,Combination roof,Living area114 m²Exterior space attached to the building5 m²External storage space21 m²,114 m²,5 m²,21 m²,340 m²,398 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation,B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,2008,340 m²,Full ownership,"Alongside a quiet road, in residential district, rural and unobstructed surrounding view",Surrounded by garden,Parking place and detached brick garage,1 car,no
