header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dorpsweg 150 C,3083 LK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88998748-dorpsweg-150-c/?navigateSource=resultlist,20220126_003902,"€ 225,000 kosten koper","€ 4,688    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 120.00 per month,Apartment with shared street entrance (apartment),Resale property,1941,With carpets and curtains,Gable roof covered with roof tiles,Living area48 m²Exterior space attached to the building5 m²External storage space11 m²,48 m²,5 m²,11 m²,252 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,2nd floor,Passive ventilation system and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2014, in ownership",Full ownership,Alongside a quiet road and freestanding location,Balcony present,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 120.00 per month),Yes,Yes,Yes,no
