header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Planciusdreef 88,2661 RH Bergschenhoek        ,https://www.funda.nl/en/koop/bergschenhoek/huis-42544299-planciusdreef-88/?navigateSource=resultlist,20220129_012834,"€ 765,000 kosten koper","€ 4,158    The asking price per m² (€ 765,000) is calculated by dividing the asking price of the home by the living area (184 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,"Single-family home, double house",Resale property,1997,Gable roof covered with roof tiles,Living area184 m²Other space inside the building4 m²,184 m²,4 m²,221 m²,644 m³,5 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,Shower and toilet,3 stories,Skylight,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, gas heater and fireplace",CH boiler,"Remeha Trendline II HR CW6 ( combination boiler from 2017, in ownership)",221 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"64 m² (6,75 meter deep and 9,5 meter broad)",Located at the east accessible via the rear,Attached wooden storage,Parking on private property,no
