header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Akkerbergstraat 32,8043 XG Zwolle        ,https://www.funda.nl/en/koop/zwolle/huis-42670042-akkerbergstraat-32/?navigateSource=resultlist,20220127_230844,"€ 400,000 kosten koper","€ 3,125    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 15, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2007,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area128 m²External storage space5 m²,128 m²,5 m²,119 m²,465 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a loft,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"HR combi (gas-fired combination boiler from 2007, in ownership)",119 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"38 m² (8 meter deep and 5,1 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Public parking,no
