header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Type of garage,error
Penthouse 2 (Bouwnr. 42),2264 SG Leidschendam        ,https://www.funda.nl/en/koop/leidschendam/appartement-42551893-penthouse-2-bouwnr-42/?navigateSource=resultlist,20220130_150652,"€ 1,053,000 vrij op naam","€ 5,345    The asking price per m² (€ 1,053,000) is calculated by dividing the asking price of the home by the living area (197 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,Penthouse (apartment),New property,2022,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area197 m²,197 m²,531 m³,4 rooms (3 bedrooms),1 separate toilet,11 stories,10th floor,"Mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,Heat pump,Geothermal heating,"Alongside park, alongside water, in residential district and unobstructed surrounding view",Sun terrace,"77 m² (16 meter deep and 4,8 meter broad)",Located at the northeast,Built-in,Electricity,Parking place,no
