header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hugo de Grootplein 6 II,1052 KW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88909396-hugo-de-grootplein-6-ii/?navigateSource=resultlist,20220130_235647,"€ 495,000 kosten koper","€ 7,857    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,Before 1906,Combination roof covered with other,Living area63 m²Exterior space attached to the building4 m²,63 m²,4 m²,199 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,TV via cable,Not available,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired from 2016, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-02-2026),€ 100 per year,In residential district and unobstructed surrounding view,Balcony present and french balcony present,Paid parking and resident's parking permits,Yes,No,No,No,No,Yes,no
