header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Weyerbeemd 2,5704 BX Helmond        ,https://www.funda.nl/en/koop/helmond/huis-42403109-weyerbeemd-2/?navigateSource=resultlist,20220130_124655,Price on request,5 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,2012,Double occupancy possible,Hipped roof covered with cane,Living area458 m²Other space inside the building19 m²Exterior space attached to the building7 m²External storage space54 m²,458 m²,19 m²,7 m²,54 m²,"5,600 m²","1,900 m³",9 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and toilet",3 stories and a basement,"Alarm installation, optical fibre and flue",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, possibility for fireplace and complete floor heating",CH boiler,"Nefit HR (gas-fired combination boiler from 2012, in ownership)",5.600 m²,Full ownership,Alongside a quiet road and unobstructed surrounding view,"Back garden, front garden, side garden and sun terrace",4.800 m² (80 meter deep and 60 meter broad),Located at the southeast accessible via the rear,Balcony present,Parking place and detached brick garage,2 cars,"Loft, electricity, heating and running water","Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",Parking on gated property and parking on private property,no
