header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
P.C. Hooftlaan 26,9721 JM Groningen        ,https://www.funda.nl/en/koop/groningen/huis-42685253-pc-hooftlaan-26/?navigateSource=resultlist,20220129_024251,"€ 345,000 kosten koper","€ 2,974    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1961,Gable roof covered with asphalt roofing,Living area116 m²Other space inside the building27 m²,116 m²,27 m²,144 m²,506 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Skylight and TV via cable,C        What does this mean?,"Roof insulation, mostly double glazed, energy efficient window and insulated walls",CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2020, in ownership)",144 m²,Full ownership,In residential district,Back garden and front garden,"67 m² (9,5 meter deep and 7 meter broad)",Located at the south accessible via the rear,Built-in,"Electricity, heating and running water",Insulated walls,Public parking,no
