header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Max Havelaarstraat 43,1507 PA Zaandam        ,https://www.funda.nl/en/koop/zaandam/huis-42696772-max-havelaarstraat-43/?navigateSource=resultlist,20220129_052531,"€ 389,000 kosten koper","€ 4,095    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, row house",Resale property,1988,Gable roof covered with roof tiles,Living area95 m²External storage space5 m²,95 m²,5 m²,131 m²,305 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight,C        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2015, in ownership)",131 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-03-2063),Paid until 31-03-2038,Alongside a quiet road and in residential district,Back garden and front garden,"59 m² (10,96 meter deep and 5,4 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,Public parking,no
