header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Amienslaan 11,5627 PM Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42657478-amienslaan-11/?navigateSource=resultlist,20220201_003355,"€ 339,000 kosten koper","€ 3,082    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1986,Gable roof covered with roof tiles,Living area110 m²Other space inside the building11 m²External storage space27 m²,110 m²,11 m²,27 m²,160 m²,308 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Outdoor awning, skylight, optical fibre and TV via cable",C        What does this mean?,CH boiler,CH boiler,Nefit Ecomline HR EXcellent (gas-fired combination boiler),160 m²,Full ownership,"Alongside park, in residential district and unobstructed surrounding view",Back garden and front garden,"78 m² (13,5 meter deep and 5,8 meter broad)",Located at the northeast accessible via the rear,Parking place and detached brick garage,1 car,"Electricity, heating and running water",Public parking,no
