header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gerrit van der Veenstraat 133 HS,1077 DX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42580226-gerrit-van-der-veenstraat-133-hs/?navigateSource=resultlist,20220130_191317,"€ 1,395,000 kosten koper","€ 9,426    The asking price per m² (€ 1,395,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 171 per month,3 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1927,Protected townscape or village view (permit needed for alterations),Gable roof covered with asphalt roofing and roof tiles,Living area148 m²Other space inside the building22 m²Exterior space attached to the building4 m²,148 m²,22 m²,4 m²,553 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories,Ground floor,Not available,Double glazing,CH boiler,CH boiler,"Vaillant Eco Plus (gas-fired from 2014, in ownership)",Municipal long-term lease (end date of long-term lease:  15-07-2051),"€ 2.960,52 per year with option to purchase",In residential district and unobstructed surrounding view,Back garden,"50 m² (7,16 meter deep and 7 meter broad)",Located at the south,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
