header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dordtsestraat 11,2587 TS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42684165-dordtsestraat-11/?navigateSource=resultlist,20220128_063407,"€ 400,000 kosten koper","€ 3,738    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available immediately,Upstairs apartment (double upstairs apartment),Resale property,1932,Gable roof covered with roof tiles,Living area107 m²Exterior space attached to the building4 m²,107 m²,4 m²,387 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,2nd floor,Flue and TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",Municipal long-term lease,"€ 79,2 per year with option to purchase","Alongside a quiet road, In wooded surroundings and in residential district",Balcony present,Paid parking and resident's parking permits,No,No,No,No,No,No,no
