header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Fees,Ownership situation.2,Location,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hinthamereinde 64 F,5211 PP Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42524020-hinthamereinde-64-f/?navigateSource=resultlist,20220201_110828,"€ 175,000 kosten koper","€ 2,652    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 94 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,2011,Protected townscape or village view (permit needed for alterations),Hipped roof covered with roof tiles,Living area66 m²External storage space3 m²,66 m²,3 m²,135 m³,3 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",4 stories,4th floor,Skylight and TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2011, in ownership)",Full ownership,Ownership encumbered with long-term leaset,€ 4.010 per year with option to purchase,Full ownership,In center,Storage box,Parking place,Yes,Yes,Yes,Yes,Yes,Yes,no
