header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Gemullehoekenweg 60 1.1,5062 CE Oisterwijk        ,https://www.funda.nl/en/koop/oisterwijk/bouwgrond-41957819-gemullehoekenweg-60-11/?navigateSource=resultlist,20220128_013228,"€ 1,833,176 vrij op naam","€ 1,799,004 vrij op naam",6+ months,Available,Available in consultation,Building plot,"5,774 m²","On the edge of a forest, sheltered location, In wooded surroundings and unobstructed surrounding view",no
