header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gansstraat 92 A,3582 EL Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42541811-gansstraat-92-a/?navigateSource=resultlist,20220131_162243,"€ 375,000 kosten koper","€ 6,148    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 263 per month,7 weeks,Sold under reservation,Available in consultation,€ 262.62 per month,Galleried apartment (apartment),Resale property,1996,Accessible for seniors,Flat roof covered with asphalt roofing,Living area61 m²Exterior space attached to the building5 m²External storage space4 m²,61 m²,5 m²,4 m²,181 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,3 stories,2nd floor,Elevator and mechanical ventilation,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",Full ownership,In center and in residential district,Balcony present,Detached wooden storage,No insulation,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 262.62 per month),Yes,Yes,Yes,no
