header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Boetse Molen 13,4651 CN Steenbergen (NB)        ,https://www.funda.nl/en/koop/steenbergen-nb/huis-88906108-boetse-molen-13/?navigateSource=resultlist,20220128_135455,"€ 385,000 kosten koper","€ 3,008    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1993,Combination roof covered with asphalt roofing and roof tiles,Living area128 m²,128 m²,332 m²,400 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Air conditioning,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",332 m²,Full ownership,In residential district,Back garden and front garden,"138 m² (14,5 meter deep and 9,5 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,Built-in,1 car,Heating,Parking on private property and public parking,no
