header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eef Kamerbeekstraat 348,1095 MP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677951-eef-kamerbeekstraat-348/?navigateSource=resultlist,20220130_223857,"€ 725,000 kosten koper","€ 5,754    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 255.09 per month,Upstairs apartment (apartment),Resale property,2021,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area126 m²Other space inside the building1 m²Exterior space attached to the building10 m²External storage space6 m²,126 m²,1 m²,10 m²,6 m²,415 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 showers,1 story,5th floor,Elevator,A++        What does this mean?,"Roof insulation, triple glazed, double glazing, eco-building, partly double glazed, no cavity wall, mostly double glazed, energy efficient window, draft protection, insulated walls, floor insulation, completely insulated and secondary glazing",District heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2067),€ 2.140 per year,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2042),€ 56 per year,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Underground parking and parking place,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 255.09 per month),Yes,Yes,Yes,no
