header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Scottlaan 204,5623 RD Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42674120-scottlaan-204/?navigateSource=resultlist,20220201_003010,"€ 410,000 kosten koper","€ 2,971    The asking price per m² (€ 410,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 533.64 per month,Apartment with shared street entrance (apartment),Resale property,1980,Flat roof covered with asphalt roofing,Living area138 m²Exterior space attached to the building14 m²External storage space19 m²,138 m²,14 m²,19 m²,433 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",1 story,1st floor,"Outdoor awning, elevator, passive ventilation system and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",Communal central heating,Central facility,Full ownership,In residential district,Balcony present,Built-in,Garage,1 car,Public parking,Yes,Yes,Yes (€ 533.64 per month),Yes,Yes,Yes,no
