header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maasboulevard 39,5237 WK Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42532845-maasboulevard-39/?navigateSource=resultlist,20220201_113309,"€ 447,500 kosten koper","€ 3,638    The asking price per m² (€ 447,500) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 156.49 per month,Apartment with shared street entrance (apartment),Resale property,2001,Flat roof,Living area123 m²Exterior space attached to the building14 m²External storage space6 m²,123 m²,14 m²,6 m²,393 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,"Elevator, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in residential district, freestanding location and unobstructed surrounding view",Balcony present and french balcony present,Built-in,Electricity,Underground parking,Public parking,Yes,Yes,Yes (€ 156.49 per month),Yes,Yes,Yes,no
