header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Blankenburgerpark 166,3042 HA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42530261-blankenburgerpark-166/?navigateSource=resultlist,20220126_170913,"€ 515,000 kosten koper","€ 2,814    The asking price per m² (€ 515,000) is calculated by dividing the asking price of the home by the living area (183 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1930,Gable roof covered with roof tiles,Living area183 m²Other space inside the building69 m²Exterior space attached to the building15 m²,183 m²,69 m²,15 m²,210 m²,810 m³,6 rooms (5 bedrooms),2 bathrooms and 3 separate toilets,"2 baths, 2 showers and toilet",5 stories,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",210 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden and front garden,"96 m² (15,85 meter deep and 6,05 meter broad)",Located at the southwest accessible via the rear,Balcony present,Attached wooden storage,Public parking,no
