header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Herengracht 9,1441 EV Purmerend        ,https://www.funda.nl/en/koop/purmerend/huis-42539043-herengracht-9/?navigateSource=resultlist,20220129_102557,"€ 845,000 kosten koper","€ 4,519    The asking price per m² (€ 845,000) is calculated by dividing the asking price of the home by the living area (187 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,Before 1906,Listed building (national monument),Combination roof covered with asphalt roofing and roof tiles,Living area187 m²Exterior space attached to the building1 m²External storage space28 m²,187 m²,1 m²,28 m²,232 m²,691 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,4 stories,"Outdoor awning, skylight, flue, sliding door and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit ( combination boiler, in ownership)",232 m²,Full ownership,In center and unobstructed surrounding view,Back garden,90 m² (15 meter deep and 6 meter broad),Located at the southwest accessible via the rear,Detached wooden garage,1 car,Electricity,No insulation,Resident's parking permits,no
