header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Spaarnestraat 11,5626 DG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42660789-spaarnestraat-11/?navigateSource=resultlist,20220129_183736,"€ 509,500 kosten koper","€ 4,076    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 509,500) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1987,Gable roof covered with roof tiles,Living area125 m²Other space inside the building34 m²,125 m²,34 m²,318 m²,530 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Air conditioning, skylight, mechanical ventilation, flue and solar panels",B        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2006, in ownership)",318 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and sun terrace",155 m² (20 meter deep and 8 meter broad),Located at the northeast,Attached brick storage,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
