header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Past. Debijestraat 26,5963 AG Hegelsom        ,https://www.funda.nl/en/koop/hegelsom/huis-88037908-past-debijestraat-26/?navigateSource=resultlist,20220128_143626,"€ 395,000 kosten koper","€ 2,337    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 16, 2022",Available,Available in consultation,"Converted farmhouse, row house",Resale property,1930,Gable roof covered with roof tiles,Living area169 m²Other space inside the building23 m²,169 m²,23 m²,440 m²,600 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories and a attic,Skylight,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",Electric heating,Electrical boiler,440 m²,Full ownership,Alongside a quiet road,Back garden,144 m² (16 meter deep and 9 meter broad),Located at the south accessible via the rear,Public parking,no
