header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Area,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Roffart 10,1083 CJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-41938781-roffart-10/?navigateSource=resultlist,20220130_233953,"€ 3,500,000 kosten koper","€ 9,831    The asking price per m² (€ 3,500,000) is calculated by dividing the asking price of the home by the living area (356 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Villa, detached residential property",Resale property,2002,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area356 m²Other space inside the building13 m²Exterior space attached to the building21 m²,356 m²,13 m²,21 m²,438 m²,"1,269 m³",13 rooms (8 bedrooms),5 bathrooms and 1 separate toilet,"3 baths, 4 showers and 4 toilets",3 stories,"Air conditioning, alarm installation, outdoor awning, mechanical ventilation, passive ventilation system and rolldown shutters",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",438 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-09-2037),€ 1.848 per year with option to purchase,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",Balcony present,Built-in,1 car,Electricity,Parking on private property and public parking,no
