header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
St. Ignatiusstraat 127,4817 KE Breda        ,https://www.funda.nl/en/koop/breda/appartement-42663960-st-ignatiusstraat-127/?navigateSource=resultlist,20220129_195419,"€ 275,000 kosten koper","€ 2,957    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 182 per month,3 weeks,Sold under reservation,Available in consultation,€ 181.59 per month,Apartment with shared street entrance (apartment),Resale property,1955,Flat roof,Living area93 m²Exterior space attached to the building5 m²External storage space9 m²,93 m²,5 m²,9 m²,315 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,"Outdoor awning, mechanical ventilation, passive ventilation system, rolldown shutters and TV via cable",G        What does this mean?,Partly double glazed,Gas heaters,Gas-fired boiler,Full ownership,"Alongside busy road, alongside a quiet road and in residential district",Balcony present,Storage box,No insulation,Public parking,Yes,Yes,Yes (€ 181.59 per month),Yes,Yes,Yes,no
