header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Klifrakplantsoen 100,3544 RB Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42554593-klifrakplantsoen-100/?navigateSource=resultlist,20220131_151625,"€ 498,000 kosten koper","€ 3,458    The asking price per m² (€ 498,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1999,Flat roof covered with asphalt roofing,Living area144 m²Exterior space attached to the building19 m²,144 m²,19 m²,108 m²,457 m³,4 rooms (3 bedrooms),2 bathrooms,2 showers and 2 toilets,3 stories,TV via cable and solar panels,Not available,"Roof insulation, energy efficient window, insulated walls and floor insulation",District heating,Central facility and district heating,108 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Back garden,"39 m² (7,88 meter deep and 5 meter broad)",Located at the west accessible via the rear,Balcony present,Built-in,Carport,Parking on private property and public parking,no
