header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Energy label,Ownership situation,Location,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dusartstraat 21 1hg,1072 HM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88028278-dusartstraat-21-1hg/?navigateSource=resultlist,20220130_191905,"€ 375,000 kosten koper","€ 8,523    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (44 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 50 per month,3 weeks,Available,Available immediately,Upstairs apartment (apartment),Resale property,1906,Living area44 m²,44 m²,142 m³,2 rooms (1 bedroom),1 story,1st floor,C        What does this mean?,Full ownership,In residential district,No,No,No,No,No,No,no
