header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Meersingel 31,2642 JC Pijnacker        ,https://www.funda.nl/en/koop/pijnacker/huis-42541644-meersingel-31/?navigateSource=resultlist,20220128_135635,"€ 480,000 kosten koper","€ 3,967    The asking price per m² (€ 480,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2002,Shed roof covered with roof tiles,Living area121 m²External storage space8 m²,121 m²,8 m²,150 m²,414 m³,5 rooms (3 bedrooms),3 stories,Mechanical ventilation and passive ventilation system,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Avant (gas-fired combination boiler from 2014, in ownership)",150 m²,Full ownership,In residential district,Back garden and front garden,Detached wooden storage,Public parking,no
