header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Saffier 19,1761 VD Anna Paulowna        ,https://www.funda.nl/en/koop/anna-paulowna/huis-88933888-saffier-19/?navigateSource=resultlist,20220129_064803,"€ 425,000 kosten koper","€ 3,058    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, corner house",Resale property,2002,With carpets and curtains,Flat roof,Living area139 m²Other space inside the building21 m²Exterior space attached to the building52 m²,139 m²,21 m²,52 m²,306 m²,523 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Balanced ventilation system,B        What does this mean?,Completely insulated,"CH boiler, wood heater and partial floor heating",CH boiler,"Intergas (gas-fired combination boiler from 2003, in ownership)",306 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden","125 m² (10 meter deep and 12,5 meter broad)",Located at the southwest accessible via the rear,Roof terrace present,Built-in,1 car,"Electrical door, electricity, heating and running water","Double glazing, insulated walls and floor insulation",Public parking,no
