header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Consulting rooms,error
Drift 7 -7A,9415 PL Hijken        ,https://www.funda.nl/en/koop/hijken/huis-42654410-drift-7-7a/?navigateSource=resultlist,20220129_032059,"€ 975,000 kosten koper","€ 2,723    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (358 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1931,Disabled access friendly and accessible for seniors,Double occupancy present and double occupancy possible,Living area358 m²Other space inside the building61 m²External storage space34 m²,358 m²,61 m²,34 m²,"1,828 m²","1,797 m³",11 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,Shower and 2 toilets,3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, solar collectors and solar panels",A            0.54What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",Heat pump,Solar boiler,1.828 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,900 m² (20 meter deep and 45 meter broad),Located at the south accessible via the rear,"        25 m², detached    ",no
