header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dijkgraafplein 19,1069 EK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42676695-dijkgraafplein-19/?navigateSource=resultlist,20220130_202625,"€ 360,000 kosten koper","€ 3,636    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 230.84 per month,Maisonnette (apartment),Resale property,1969,Monumental building,Flat roof covered with asphalt roofing,Living area99 m²Exterior space attached to the building4 m²External storage space5 m²,99 m²,4 m²,5 m²,333 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,1st floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 230.84 per month),Yes,Yes,Yes,no
