header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan van Houtstraat 122,2581 TA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42585687-jan-van-houtstraat-122/?navigateSource=resultlist,20220131_200752,"€ 550,000 kosten koper","€ 4,661    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 125.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1917,Protected townscape or village view (permit needed for alterations),Living area118 m²Exterior space attached to the building17 m²,118 m²,17 m²,399 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Hipbath, shower and toilet",2 stories,1st floor,G        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha ( combination boiler from 2015, in ownership)",Ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 125.00 per month),No,No,Yes,no
