header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Park Boswijk 646,3941 AP Doorn        ,https://www.funda.nl/en/koop/doorn/appartement-88021553-park-boswijk-646/?navigateSource=resultlist,20220129_182400,"€ 139,000 kosten koper","€ 2,527    The asking price per m² (€ 139,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 300 per month,4 weeks,Available,Available immediately,€ 85.00 per month,Ground-floor apartment (apartment),Resale property,1972,Flat roof covered with asphalt roofing,Living area55 m²External storage space4 m²,55 m²,4 m²,141 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,4 stories,Ground floor,"Outdoor awning, elevator, mechanical ventilation and TV via cable",E        What does this mean?,Electric heating,Electrical boiler (rental),Construction,"On the edge of a forest, alongside park, alongside a quiet road, sheltered location, In wooded surroundings, in residential district and unobstructed surrounding view",Front garden,16 m² (4 meter deep and 4 meter broad),Located at the southwest,Built-in,Electricity,Parking on private property and public parking,Yes,Yes,Yes (€ 85.00 per month),Yes,Yes,Yes,no
