header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Geuzenstraat 18,2801 XV Gouda        ,https://www.funda.nl/en/koop/gouda/huis-42661943-geuzenstraat-18/?navigateSource=resultlist,20220129_053949,"€ 350,000 kosten koper","€ 3,431    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1902,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Hipped roof covered with roof tiles,Living area102 m²Exterior space attached to the building19 m²External storage space2 m²,102 m²,19 m²,2 m²,70 m²,365 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Air conditioning, outdoor awning, skylight and TV via cable",D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2015, in ownership)",70 m²,Full ownership,Alongside a quiet road and in center,Back garden,12 m² (4 meter deep and 3 meter broad),Located at the southwest accessible via the rear,Attached brick storage,Paid parking and resident's parking permits,no
