header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Zoelensepad 16,4003 EH Tiel        ,https://www.funda.nl/en/koop/tiel/huis-88012764-zoelensepad-16/?navigateSource=resultlist,20220129_041140,"€ 495,000 kosten koper","€ 4,057    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1965,Accessible for seniors,Flat roof covered with roof tiles,Living area122 m²External storage space6 m²,122 m²,6 m²,295 m²,424 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,2 stories,Mechanical ventilation,D        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Gas-fired combination boiler from 2021, in ownership",295 m²,Full ownership,Alongside a quiet road,Back garden,105 m² (15 meter deep and 7 meter broad),Located at the northeast accessible via the rear,Detached wooden storage,Parking on private property,no
