header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Luchtenburgplein 37,2548 RC Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42660830-luchtenburgplein-37/?navigateSource=resultlist,20220131_220309,"€ 775,000 kosten koper","€ 4,936    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1998,Partly furnished with carpets and curtains,Hipped roof covered with roof tiles,Living area157 m²Other space inside the building17 m²Exterior space attached to the building5 m²,157 m²,17 m²,5 m²,373 m²,688 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories and a loft,"Alarm installation, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",373 m²,Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Surrounded by garden,Attached brick storage,Electricity and heating,Double glazing,Parking on private property and public parking,no
