header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Kavel 6 (Bouwnr. 41),7512 DP Enschede        ,https://www.funda.nl/en/koop/enschede/bouwgrond-88990495-kavel-6-bouwnr-41/?navigateSource=resultlist,20220128_231910,"€ 115,000 vrij op naam",2 months,Under option,Available in consultation,Building plot,204 m²,Alongside a quiet road and in residential district,no
