header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wagenaarstraat 12 -III,1093 CP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42684694-wagenaarstraat-12-iii/?navigateSource=resultlist,20220130_194619,"€ 485,000 kosten koper","€ 7,578    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1881,Flat roof covered with asphalt roofing,Living area64 m²Exterior space attached to the building9 m²,64 m²,9 m²,203 m³,3 rooms (2 bedrooms),2 bathrooms,"Bath, 2 showers and 2 toilets",1 story,3rd floor,A        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"HR ketel (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
