header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Lisdoddelaan 137,1087 KB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42445847-lisdoddelaan-137/?navigateSource=resultlist,20220130_195234,"€ 1,779,000 kosten koper","€ 7,060    The asking price per m² (€ 1,779,000) is calculated by dividing the asking price of the home by the living area (252 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Villa, semi-detached residential property (dyke house)",Resale property,2006,Flat roof covered with asphalt roofing,Living area252 m²Other space inside the building5 m²Exterior space attached to the building60 m²,252 m²,5 m²,60 m²,260 m²,883 m³,7 rooms (3 bedrooms),2 bathrooms,"2 baths, 2 showers and toilet",3 stories,"Mechanical ventilation, sliding door and solar panels",A        What does this mean?,Double glazing and completely insulated,District heating,District heating,260 m²,Municipal long-term lease (end date of long-term lease:  30-04-2052),Paid until 30-04-2052,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Back garden and sun terrace,120 m² (15 meter deep and 8 meter broad),Located at the southeast,Roof terrace present,Built-in,Parking place,Parking on private property,no
