header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Paramariboplein 56 3*,1058 AT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42660718-paramariboplein-56-3/?navigateSource=resultlist,20220130_215621,"€ 985,000 kosten koper","€ 7,944    The asking price per m² (€ 985,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 115.91 per month,Upstairs apartment (apartment),Resale property,1930,Flat roof,Living area124 m²Other space inside the building3 m²Exterior space attached to the building32 m²,124 m²,3 m²,32 m²,417 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,3rd floor,G        What does this mean?,CH boiler,CH boiler,"Gas-fired, in ownership",Full ownership,In residential district and unobstructed surrounding view,Sun terrace,Balcony present,Built-in,Paid parking and public parking,Yes,Yes,Yes (€ 115.91 per month),Yes,No,Yes,no
