header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Wim Sonneveldplein 32,2548 ZH Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42539405-wim-sonneveldplein-32/?navigateSource=resultlist,20220131_205703,"€ 450,000 kosten koper","€ 3,409    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2002,Gable roof covered with roof tiles,Living area132 m²External storage space7 m²,132 m²,7 m²,136 m²,431 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, to rent)",136 m²,Ownership encumbered with long-term leaset,Bought off for eternity,In residential district and unobstructed surrounding view,Back garden and front garden,"58 m² (11,5 meter deep and 5 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
