header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
N. Lansdorpstraat 67,1022 KB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42661880-n-lansdorpstraat-67/?navigateSource=resultlist,20220130_202959,"€ 650,000 kosten koper","€ 5,200    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 209 per month,3 weeks,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,2010,Flat roof covered with asphalt roofing,Living area125 m²Exterior space attached to the building23 m²External storage space12 m²,125 m²,23 m²,12 m²,420 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-12-2057),Paid until 16-12-2057,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in and parking place,1 car,Electrical door,Paid parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
