header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Normandië 94,3524 RL Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42657113-normandie-94/?navigateSource=resultlist,20220131_162205,"€ 350,000 kosten koper","€ 4,167    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available on 6/1/2022,€ 132.00 per month,Maisonnette (apartment),Resale property,1983,Flat roof,Living area84 m²External storage space8 m²,84 m²,8 m²,281 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,1st floor,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,In residential district,Back garden,90 m² (10 meter deep and 9 meter broad),Located at the east accessible via the rear,Storage box,Public parking,Yes,Yes,Yes (€ 132.00 per month),Yes,Yes,Yes,no
