header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Neerijnen 26,3772 EP Barneveld        ,https://www.funda.nl/en/koop/barneveld/huis-42583583-neerijnen-26/?navigateSource=resultlist,20220129_035404,"€ 349,000 kosten koper","€ 2,585    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1975,Combination roof covered with roof tiles,Living area135 m²Other space inside the building28 m²Exterior space attached to the building5 m²,135 m²,28 m²,5 m²,151 m²,579 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,3 stories,Skylight and optical fibre,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2008, in ownership)",151 m²,Full ownership,In residential district,Back garden and front garden,25 m² (5 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Attached brick storage,Attached brick garage,1 car,Electricity,Public parking,no
