header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schroeder van der Kolkstraat 3,3511 HP Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42689805-schroeder-van-der-kolkstraat-3/?navigateSource=resultlist,20220131_162043,"€ 750,000 kosten koper","€ 6,048    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 50.00 per month,Double ground-floor apartment,Resale property,1904,Combination roof covered with asphalt roofing and roof tiles,Living area124 m²Other space inside the building1 m²External storage space2 m²,124 m²,1 m²,2 m²,435 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,E        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"37 m² (6,45 meter deep and 5,7 meter broad)",Located at the northwest,Detached brick storage,Electricity,Paid parking and resident's parking permits,Yes,No,Yes (€ 50.00 per month),Yes,No,Yes,no
