header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Lijsterbesstraat 58,6566 WC Millingen aan de Rijn        ,https://www.funda.nl/en/koop/millingen-aan-de-rijn/huis-42658656-lijsterbesstraat-58/?navigateSource=resultlist,20220129_162311,"€ 725,000 kosten koper","€ 2,544    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (285 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,2010,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area285 m²Exterior space attached to the building37 m²External storage space44 m²,285 m²,37 m²,44 m²,548 m²,"1,053 m³",7 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,3 stories,"Air conditioning, alarm installation, outdoor awning, skylight, optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,"CH boiler, gas heater and partial floor heating",CH boiler,"2010, in ownership",548 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Balcony present and french balcony present,Detached brick garage,1 car,"Loft, electricity and heating","Roof insulation, double glazing and insulated walls",Parking on private property and public parking,no
