header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pampuslaan 38,1087 LA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42537366-pampuslaan-38/?navigateSource=resultlist,20220131_002918,"€ 400,000 kosten koper","€ 4,762    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 145.00 per month,Upstairs apartment (apartment),Resale property,2007,Living area84 m²Exterior space attached to the building4 m²External storage space5 m²,84 m²,4 m²,5 m²,267 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,"Optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Energy efficient window and completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,Paid until 31-12-2055,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Public parking and resident's parking permits,Yes,Yes,Yes (€ 145.00 per month),Yes,Yes,Yes,no
