header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Bowlespark 3,6701 DN Wageningen        ,https://www.funda.nl/en/koop/wageningen/huis-42533268-bowlespark-3/?navigateSource=resultlist,20220129_075720,"€ 975,000 kosten koper","€ 3,166    The asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (308 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1890,Monumental building,Combination roof covered with asphalt roofing and roof tiles,Living area308 m²Other space inside the building59 m²Exterior space attached to the building57 m²External storage space21 m²,308 m²,59 m²,57 m²,21 m²,316 m²,"1,433 m³",14 rooms (10 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",3 stories and a basement,Optical fibre and TV via cable,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Integas CW5 (gas-fired combination boiler, in ownership)",316 m²,Full ownership,"Alongside a quiet road, in center and unobstructed surrounding view","Back garden, front garden and side garden","125 m² (12,5 meter deep and 10 meter broad)",Located at the north accessible via the rear,Roof terrace present and balcony present,Detached brick storage,Electricity,Parking place,"Parking on gated property, parking on private property and resident's parking permits",no
